200215 134232.690|CONFIG|Thread-4|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 154609.043|INFO|Thread-323|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 49 BEING_JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154609.043|INFO|Thread-323|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #561 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154609.043|INFO|Thread-323|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #561, o#561 ) handlePacket
200215 154609.043|INFO|Thread-323|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154609.043|INFO|Thread-323|dumpPacket|    To: JUDGE1 @ site 1
200215 154609.043|INFO|Thread-323|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154609.043|INFO|Thread-323|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 49 BEING_JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154609.043|INFO|Thread-323|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 49 BEING_JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 154609.043|INFO|Thread-323|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 154609.084|INFO|Thread-323|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #561 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154609.084|INFO|Thread-323|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #561 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154610.882|INFO|Thread-324|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #563 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154610.884|INFO|Thread-324|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #563, o#563 ) recieveObject
200215 154610.885|INFO|Thread-324|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154610.886|INFO|Thread-324|dumpPacket|    To: SERVER0 @ site 0
200215 154610.886|INFO|Thread-324|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154610.886|INFO|Thread-324|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 49 JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154610.886|INFO|Thread-324|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #563 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154610.886|INFO|Thread-324|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #563, o#563 ) handlePacket
200215 154610.886|INFO|Thread-324|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154610.887|INFO|Thread-324|dumpPacket|    To: SERVER0 @ site 0
200215 154610.887|INFO|Thread-324|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154610.887|INFO|Thread-324|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 49 JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154610.887|INFO|Thread-324|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 49 JUDGED 45 min 2718507ms from TEAM10 @ site 1 id Run-4799670693065601931 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 154610.887|INFO|Thread-324|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 154610.909|INFO|Thread-324|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #563 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154636.083|INFO|Thread-325|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #564 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 154636.083|INFO|Thread-325|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #564, o#564 ) recieveObject
200215 154636.083|INFO|Thread-325|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154636.083|INFO|Thread-325|dumpPacket|    To: TEAM7 @ site 1
200215 154636.083|INFO|Thread-325|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 QUEUED_FOR_COMPUTER_JUDGEMENT 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154636.083|INFO|Thread-325|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #564 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 154636.083|INFO|Thread-325|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #564, o#564 ) handlePacket
200215 154636.083|INFO|Thread-325|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154636.083|INFO|Thread-325|dumpPacket|    To: TEAM7 @ site 1
200215 154636.083|INFO|Thread-325|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 QUEUED_FOR_COMPUTER_JUDGEMENT 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154636.083|INFO|Thread-325|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #564 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 154636.796|INFO|Thread-326|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #567 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #567, o#567 ) recieveObject
200215 154636.797|INFO|Thread-326|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154636.797|INFO|Thread-326|dumpPacket|    To: JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154636.797|INFO|Thread-326|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #567 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #567, o#567 ) handlePacket
200215 154636.797|INFO|Thread-326|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154636.797|INFO|Thread-326|dumpPacket|    To: JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 154636.797|INFO|Thread-326|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154636.797|INFO|Thread-326|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
200215 154636.798|INFO|Thread-326|runChanged|Event not for me: sent to JUDGE2 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 154636.809|INFO|Thread-326|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #567 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 154636.810|INFO|Thread-326|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #567 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 154638.232|INFO|Thread-327|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #568 SERVER0 @ site 1 -> TEAM9 @ site 1
200215 154638.232|INFO|Thread-327|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #568, o#568 ) recieveObject
200215 154638.232|INFO|Thread-327|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154638.232|INFO|Thread-327|dumpPacket|    To: TEAM9 @ site 1
200215 154638.232|INFO|Thread-327|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 QUEUED_FOR_COMPUTER_JUDGEMENT 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154638.233|INFO|Thread-327|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #568 SERVER0 @ site 1 -> TEAM9 @ site 1
200215 154638.233|INFO|Thread-327|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #568, o#568 ) handlePacket
200215 154638.233|INFO|Thread-327|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154638.233|INFO|Thread-327|dumpPacket|    To: TEAM9 @ site 1
200215 154638.233|INFO|Thread-327|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 QUEUED_FOR_COMPUTER_JUDGEMENT 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154638.233|INFO|Thread-327|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #568 SERVER0 @ site 1 -> TEAM9 @ site 1
200215 154638.562|INFO|Thread-328|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #571 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #571, o#571 ) recieveObject
200215 154638.562|INFO|Thread-328|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154638.562|INFO|Thread-328|dumpPacket|    To: JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154638.562|INFO|Thread-328|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #571 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #571, o#571 ) handlePacket
200215 154638.562|INFO|Thread-328|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154638.562|INFO|Thread-328|dumpPacket|    To: JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 154638.562|INFO|Thread-328|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154638.563|INFO|Thread-328|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 154638.563|INFO|Thread-328|runChanged|Event not for me: sent to JUDGE3 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 154638.574|INFO|Thread-328|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #571 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 154638.574|INFO|Thread-328|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #571 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 154640.070|INFO|Thread-329|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #572 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154640.070|INFO|Thread-329|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #572, o#572 ) recieveObject
200215 154640.070|INFO|Thread-329|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154640.070|INFO|Thread-329|dumpPacket|    To: SERVER0 @ site 0
200215 154640.070|INFO|Thread-329|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 154640.070|INFO|Thread-329|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 MANUAL_REVIEW 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154640.070|INFO|Thread-329|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #572 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154640.070|INFO|Thread-329|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #572, o#572 ) handlePacket
200215 154640.070|INFO|Thread-329|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154640.070|INFO|Thread-329|dumpPacket|    To: SERVER0 @ site 0
200215 154640.070|INFO|Thread-329|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 154640.070|INFO|Thread-329|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 MANUAL_REVIEW 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154640.071|INFO|Thread-329|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 50 MANUAL_REVIEW 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
200215 154640.071|INFO|Thread-329|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 154640.083|INFO|Thread-329|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #572 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154643.343|INFO|Thread-330|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #573 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154643.343|INFO|Thread-330|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #573, o#573 ) recieveObject
200215 154643.343|INFO|Thread-330|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154643.343|INFO|Thread-330|dumpPacket|    To: SERVER0 @ site 0
200215 154643.343|INFO|Thread-330|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 154643.343|INFO|Thread-330|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 MANUAL_REVIEW 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154643.343|INFO|Thread-330|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #573 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154643.343|INFO|Thread-330|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #573, o#573 ) handlePacket
200215 154643.344|INFO|Thread-330|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154643.344|INFO|Thread-330|dumpPacket|    To: SERVER0 @ site 0
200215 154643.344|INFO|Thread-330|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 154643.344|INFO|Thread-330|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 MANUAL_REVIEW 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154643.344|INFO|Thread-330|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 51 MANUAL_REVIEW 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 154643.344|INFO|Thread-330|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 154643.357|INFO|Thread-330|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #573 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154646.563|INFO|Thread-331|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #575 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154646.563|INFO|Thread-331|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #575, o#575 ) recieveObject
200215 154646.563|INFO|Thread-331|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154646.563|INFO|Thread-331|dumpPacket|    To: JUDGE1 @ site 1
200215 154646.563|INFO|Thread-331|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154646.563|INFO|Thread-331|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154646.563|INFO|Thread-331|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #575 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154646.564|INFO|Thread-331|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #575, o#575 ) handlePacket
200215 154646.564|INFO|Thread-331|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154646.605|INFO|Thread-331|dumpPacket|    To: JUDGE1 @ site 1
200215 154646.605|INFO|Thread-331|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154646.605|INFO|Thread-331|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154646.605|INFO|Thread-331|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 50 BEING_JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
200215 154646.605|INFO|Thread-331|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 154646.619|INFO|Thread-331|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #575 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154646.619|INFO|Thread-331|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #575 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154647.886|INFO|Thread-332|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #577 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154647.886|INFO|Thread-332|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #577, o#577 ) recieveObject
200215 154647.886|INFO|Thread-332|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154647.887|INFO|Thread-332|dumpPacket|    To: SERVER0 @ site 0
200215 154647.887|INFO|Thread-332|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154647.887|INFO|Thread-332|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154647.887|INFO|Thread-332|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #577 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154647.887|INFO|Thread-332|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #577, o#577 ) handlePacket
200215 154647.887|INFO|Thread-332|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154647.887|INFO|Thread-332|dumpPacket|    To: SERVER0 @ site 0
200215 154647.887|INFO|Thread-332|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154647.887|INFO|Thread-332|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 50 JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 154647.887|INFO|Thread-332|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 50 JUDGED 46 min 2794388ms from TEAM7 @ site 1 id Run--1452142288068740276 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
200215 154647.887|INFO|Thread-332|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 154647.916|INFO|Thread-332|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #577 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154648.591|INFO|Thread-333|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #579 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154648.591|INFO|Thread-333|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #579, o#579 ) recieveObject
200215 154648.592|INFO|Thread-333|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154648.592|INFO|Thread-333|dumpPacket|    To: JUDGE1 @ site 1
200215 154648.592|INFO|Thread-333|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154648.592|INFO|Thread-333|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154648.592|INFO|Thread-333|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #579 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154648.592|INFO|Thread-333|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #579, o#579 ) handlePacket
200215 154648.592|INFO|Thread-333|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154648.592|INFO|Thread-333|dumpPacket|    To: JUDGE1 @ site 1
200215 154648.592|INFO|Thread-333|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154648.592|INFO|Thread-333|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 154648.592|INFO|Thread-333|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 51 BEING_JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 154648.592|INFO|Thread-333|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 154648.630|INFO|Thread-333|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #579 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154648.630|INFO|Thread-333|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #579 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154649.398|INFO|Thread-334|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #581 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 154649.398|INFO|Thread-334|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #581, o#581 ) recieveObject
200215 154649.399|INFO|Thread-334|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154649.399|INFO|Thread-334|dumpPacket|    To: SERVER0 @ site 0
200215 154649.399|INFO|Thread-334|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154649.399|INFO|Thread-334|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 51 JUDGED 46 min 2796536ms from TEAM9 @ site 1 id Run-7538804070287898449 problem Emilio--1343789064720061820 lang Java-7638789713309008913
