200215 134232.950|CONFIG|Thread-3|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 160212.985|INFO|Thread-332|dumpPacket|    To: SERVER0 @ site 0
200215 160212.985|INFO|Thread-332|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160212.985|INFO|Thread-332|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 63 JUDGED 61 min 3715790ms from TEAM6 @ site 1 id Run-8041869887252238172 problem Irene--5450319172097941720 lang Java-7638789713309008913
200215 160212.985|INFO|Thread-332|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #704 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160213.053|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160213.060|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160213.067|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160213.078|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160213.093|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160213.102|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160213.115|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160213.127|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160213.138|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160431.509|INFO|Thread-333|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #705 SERVER0 @ site 1 -> TEAM4 @ site 1
200215 160431.509|INFO|Thread-333|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #705, o#705 ) recieveObject
200215 160431.510|INFO|Thread-333|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160431.510|INFO|Thread-333|dumpPacket|    To: TEAM4 @ site 1
200215 160431.510|INFO|Thread-333|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 QUEUED_FOR_COMPUTER_JUDGEMENT 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160431.510|INFO|Thread-333|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #705 SERVER0 @ site 1 -> TEAM4 @ site 1
200215 160431.510|INFO|Thread-333|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #705, o#705 ) handlePacket
200215 160431.510|INFO|Thread-333|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160431.510|INFO|Thread-333|dumpPacket|    To: TEAM4 @ site 1
200215 160431.511|INFO|Thread-333|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 QUEUED_FOR_COMPUTER_JUDGEMENT 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160431.511|INFO|Thread-333|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #705 SERVER0 @ site 1 -> TEAM4 @ site 1
200215 160432.635|INFO|Thread-334|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #709 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160432.635|INFO|Thread-334|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #709, o#709 ) recieveObject
200215 160432.635|INFO|Thread-334|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160432.636|INFO|Thread-334|dumpPacket|    To: JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 BEING_JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160432.636|INFO|Thread-334|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #709 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #709, o#709 ) handlePacket
200215 160432.636|INFO|Thread-334|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160432.636|INFO|Thread-334|dumpPacket|    To: JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 BEING_JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160432.636|INFO|Thread-334|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #709 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160432.636|INFO|Thread-334|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #709 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160432.727|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160432.742|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160432.754|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160432.804|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160432.839|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160432.849|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160432.860|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160432.876|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160432.890|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160434.082|INFO|Thread-335|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #711 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160434.085|INFO|Thread-335|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #711, o#711 ) recieveObject
200215 160434.086|INFO|Thread-335|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160434.086|INFO|Thread-335|dumpPacket|    To: SERVER0 @ site 0
200215 160434.086|INFO|Thread-335|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160434.086|INFO|Thread-335|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 MANUAL_REVIEW 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160434.086|INFO|Thread-335|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #711 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160434.086|INFO|Thread-335|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #711, o#711 ) handlePacket
200215 160434.086|INFO|Thread-335|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160434.086|INFO|Thread-335|dumpPacket|    To: SERVER0 @ site 0
200215 160434.086|INFO|Thread-335|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160434.086|INFO|Thread-335|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 MANUAL_REVIEW 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160434.086|INFO|Thread-335|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #711 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160434.156|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160434.163|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160434.182|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160434.193|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160434.209|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160434.227|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160434.242|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160434.252|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160434.262|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160442.226|INFO|Thread-336|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #713 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160442.227|INFO|Thread-336|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #713, o#713 ) recieveObject
200215 160442.227|INFO|Thread-336|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160442.227|INFO|Thread-336|dumpPacket|    To: JUDGE1 @ site 1
200215 160442.227|INFO|Thread-336|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160442.227|INFO|Thread-336|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 BEING_JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160442.227|INFO|Thread-336|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #713 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160442.227|INFO|Thread-336|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #713, o#713 ) handlePacket
200215 160442.227|INFO|Thread-336|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160442.227|INFO|Thread-336|dumpPacket|    To: JUDGE1 @ site 1
200215 160442.227|INFO|Thread-336|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160442.229|INFO|Thread-336|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 BEING_JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160442.229|INFO|Thread-336|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #713 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160442.229|INFO|Thread-336|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #713 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160442.301|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160442.308|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160442.314|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160442.326|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160442.341|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160442.347|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160442.357|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160442.372|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160442.381|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160444.356|INFO|Thread-337|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #715 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160444.356|INFO|Thread-337|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #715, o#715 ) recieveObject
200215 160444.356|INFO|Thread-337|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160444.356|INFO|Thread-337|dumpPacket|    To: SERVER0 @ site 0
200215 160444.356|INFO|Thread-337|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160444.356|INFO|Thread-337|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160444.356|INFO|Thread-337|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #715 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160444.356|INFO|Thread-337|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #715, o#715 ) handlePacket
200215 160444.356|INFO|Thread-337|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160444.356|INFO|Thread-337|dumpPacket|    To: SERVER0 @ site 0
200215 160444.356|INFO|Thread-337|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160444.356|INFO|Thread-337|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 64 JUDGED 64 min 3869676ms from TEAM4 @ site 1 id Run-6114339230562202486 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 160444.357|INFO|Thread-337|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #715 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160444.447|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160444.456|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160444.465|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160444.475|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160444.496|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160444.503|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160444.515|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160444.528|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160444.542|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160503.336|INFO|Thread-338|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #716 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 160503.337|INFO|Thread-338|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #716, o#716 ) recieveObject
200215 160503.337|INFO|Thread-338|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160503.337|INFO|Thread-338|dumpPacket|    To: TEAM10 @ site 1
200215 160503.337|INFO|Thread-338|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 QUEUED_FOR_COMPUTER_JUDGEMENT 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160503.337|INFO|Thread-338|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #716 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 160503.337|INFO|Thread-338|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #716, o#716 ) handlePacket
200215 160503.337|INFO|Thread-338|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160503.337|INFO|Thread-338|dumpPacket|    To: TEAM10 @ site 1
200215 160503.337|INFO|Thread-338|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 QUEUED_FOR_COMPUTER_JUDGEMENT 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160503.337|INFO|Thread-338|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #716 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 160504.039|INFO|Thread-339|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #720 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160504.040|INFO|Thread-339|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #720, o#720 ) recieveObject
200215 160504.040|INFO|Thread-339|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160504.040|INFO|Thread-339|dumpPacket|    To: JUDGE1 @ site 1
200215 160504.040|INFO|Thread-339|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160504.040|INFO|Thread-339|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 BEING_JUDGED 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160504.040|INFO|Thread-339|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #720 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160504.040|INFO|Thread-339|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #720, o#720 ) handlePacket
200215 160504.040|INFO|Thread-339|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160504.040|INFO|Thread-339|dumpPacket|    To: JUDGE1 @ site 1
200215 160504.041|INFO|Thread-339|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160504.041|INFO|Thread-339|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 BEING_JUDGED 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160504.041|INFO|Thread-339|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #720 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160504.041|INFO|Thread-339|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #720 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 160504.114|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160504.125|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160504.133|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160504.152|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160504.169|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160504.177|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 160504.188|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 160504.208|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 160504.239|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 160505.629|INFO|Thread-340|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #722 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160505.629|INFO|Thread-340|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #722, o#722 ) recieveObject
200215 160505.629|INFO|Thread-340|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160505.629|INFO|Thread-340|dumpPacket|    To: SERVER0 @ site 0
200215 160505.629|INFO|Thread-340|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160505.629|INFO|Thread-340|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 MANUAL_REVIEW 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160505.629|INFO|Thread-340|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #722 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160505.629|INFO|Thread-340|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #722, o#722 ) handlePacket
200215 160505.629|INFO|Thread-340|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 160505.629|INFO|Thread-340|dumpPacket|    To: SERVER0 @ site 0
200215 160505.629|INFO|Thread-340|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 160505.629|INFO|Thread-340|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 65 MANUAL_REVIEW 65 min 3901640ms from TEAM10 @ site 1 id Run--3908804278625891505 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 160505.630|INFO|Thread-340|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #722 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 160505.699|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 160505.708|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 160505.715|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 160505.728|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 160505.746|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 160505.752|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
